category,image_name,fog_path,gt_path,mae,mse,psnr,ssim
cars,image0610.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0610.jpg,archive/cars/image0610.jpg,0.04649542644619942,0.004292021971195936,23.67338013928898,0.769758403301239
cars,image0620.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0620.jpg,archive/cars/image0620.jpg,0.051257576793432236,0.0049834479577839375,23.024700789912526,0.7434689402580261
cars,image0630.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0630.jpg,archive/cars/image0630.jpg,0.047830238938331604,0.0036966109182685614,24.321963669891865,0.7562968134880066
cars,image0640.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0640.jpg,archive/cars/image0640.jpg,0.05115797743201256,0.005386217962950468,22.687162014801324,0.6940369009971619
cars,image0650.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0650.jpg,archive/cars/image0650.jpg,0.0402841679751873,0.0027981202583760023,25.531336732223625,0.8414193987846375
cars,image0660.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0660.jpg,archive/cars/image0660.jpg,0.02945578657090664,0.0018644792726263404,27.29442580034479,0.8220784664154053
cars,image0670.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0670.jpg,archive/cars/image0670.jpg,0.05267920717597008,0.0045916312374174595,23.38033031686451,0.7466921806335449
cars,image0680.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0680.jpg,archive/cars/image0680.jpg,0.03516758233308792,0.002416606293991208,26.16794056651706,0.8336681723594666
cars,image0690.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0690.jpg,archive/cars/image0690.jpg,0.032321978360414505,0.0021502694580703974,26.675070234473456,0.9320152401924133
cars,image0700.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0700.jpg,archive/cars/image0700.jpg,0.036632027477025986,0.002095429692417383,26.787269438960042,0.841240406036377
cars,image0710.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0710.jpg,archive/cars/image0710.jpg,0.04487672075629234,0.0036213723942637444,24.411267424151575,0.7559764981269836
cars,image0720.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0720.jpg,archive/cars/image0720.jpg,0.04502858221530914,0.0030398729722946882,25.171446269050932,0.848447322845459
cars,image0730.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0730.jpg,archive/cars/image0730.jpg,0.040443528443574905,0.0028787190094590187,25.408006930010664,0.7874875068664551
cars,image0740.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0740.jpg,archive/cars/image0740.jpg,0.056346479803323746,0.006808457430452108,21.669512459874788,0.7725636959075928
cars,image0750.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0750.jpg,archive/cars/image0750.jpg,0.05133126303553581,0.00452338345348835,23.445366778571838,0.7613162994384766
cars,image0760.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0760.jpg,archive/cars/image0760.jpg,0.04055672883987427,0.003164694644510746,24.996682153995714,0.7597121596336365
cars,image0770.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0770.jpg,archive/cars/image0770.jpg,0.043548669666051865,0.003130783326923847,25.043468893736367,0.8038690090179443
cars,image0780.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0780.jpg,archive/cars/image0780.jpg,0.0535137802362442,0.0054437280632555485,22.641035462914406,0.7501431107521057
cars,image0790.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0790.jpg,archive/cars/image0790.jpg,0.057049453258514404,0.005117702763527632,22.909248850764357,0.5481770634651184
cars,image0800.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0800.jpg,archive/cars/image0800.jpg,0.0390174575150013,0.0026048554573208094,25.842162568795892,0.8343889713287354
cars,image0810.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0810.jpg,archive/cars/image0810.jpg,0.04761229828000069,0.00386047107167542,24.13359683117409,0.7850082516670227
cars,image0820.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0820.jpg,archive/cars/image0820.jpg,0.041311923414468765,0.002904571359977126,25.369179154174347,0.7796943783760071
cars,image0830.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0830.jpg,archive/cars/image0830.jpg,0.03203018009662628,0.0020641472656279802,26.852593534501054,0.8551573753356934
cars,image0840.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0840.jpg,archive/cars/image0840.jpg,0.051488686352968216,0.004239928442984819,23.726415046604416,0.661018431186676
cars,image0850.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0850.jpg,archive/cars/image0850.jpg,0.044863712042570114,0.0032854925375431776,24.833995702969183,0.6296290755271912
cars,image0860.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0860.jpg,archive/cars/image0860.jpg,0.04669766500592232,0.004002596717327833,23.976579706296526,0.6448737978935242
cars,image0870.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0870.jpg,archive/cars/image0870.jpg,0.04677349701523781,0.004047360736876726,23.9282814784822,0.5876030325889587
cars,image0880.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0880.jpg,archive/cars/image0880.jpg,0.052964601665735245,0.004873950500041246,23.12118874766454,0.8052332997322083
cars,image0890.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0890.jpg,archive/cars/image0890.jpg,0.053957704454660416,0.0051559763960540295,22.876890845206038,0.649852991104126
cars,image0900.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0900.jpg,archive/cars/image0900.jpg,0.03680102899670601,0.0025503160431981087,25.93406038454111,0.7952795624732971
cars,image0910.jpg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/cars/image0910.jpg,archive/cars/image0910.jpg,0.043537914752960205,0.003706386312842369,24.310492995504816,0.7950358390808105
dishes,image0000.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0000.jpeg,archive/dishes/image0000.jpeg,0.08388906717300415,0.011151633225381374,19.52661552846013,0.6187072992324829
dishes,image0010.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0010.jpeg,archive/dishes/image0010.jpeg,0.05526791512966156,0.005831441376358271,22.34224235275384,0.6851699948310852
dishes,image0020.png,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0020.png,archive/dishes/image0020.png,0.046707477420568466,0.0038810111582279205,24.1105508387257,0.7716073393821716
dishes,image0030.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0030.jpeg,archive/dishes/image0030.jpeg,0.05076222121715546,0.004751434084028006,23.231752670902086,0.7753310203552246
dishes,image0040.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0040.jpeg,archive/dishes/image0040.jpeg,0.04860445484519005,0.004604046698659658,23.368601416405124,0.6820796132087708
dishes,image0050.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0050.jpeg,archive/dishes/image0050.jpeg,0.04067402333021164,0.0032087003346532583,24.936707759308657,0.6579270362854004
dishes,image0060.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0060.jpeg,archive/dishes/image0060.jpeg,0.044528502970933914,0.003585424507036805,24.45459328468896,0.7696544528007507
dishes,image0070.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0070.jpeg,archive/dishes/image0070.jpeg,0.04183841124176979,0.0030594300478696823,25.143593115384554,0.7965225577354431
dishes,image0080.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0080.jpeg,archive/dishes/image0080.jpeg,0.04804566130042076,0.004628055728971958,23.34601421268275,0.7440032958984375
dishes,image0090.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0090.jpeg,archive/dishes/image0090.jpeg,0.08062026649713516,0.009021478705108166,20.447223272194304,0.8034325242042542
dishes,image0100.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0100.jpeg,archive/dishes/image0100.jpeg,0.03770985081791878,0.0024031323846429586,26.192223931221825,0.8211045265197754
dishes,image0110.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0110.jpeg,archive/dishes/image0110.jpeg,0.05425615608692169,0.005533851217478514,22.569725378741147,0.6630932688713074
dishes,image0120.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0120.jpeg,archive/dishes/image0120.jpeg,0.034007467329502106,0.002387838438153267,26.219950174196885,0.8698378205299377
dishes,image0130.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0130.jpeg,archive/dishes/image0130.jpeg,0.03559406101703644,0.0022470946423709393,26.483785487750872,0.8300371766090393
dishes,image0140.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0140.jpeg,archive/dishes/image0140.jpeg,0.04580490663647652,0.003835841082036495,24.161394616862776,0.7610644698143005
dishes,image0150.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0150.jpeg,archive/dishes/image0150.jpeg,0.04317263141274452,0.0031119463965296745,25.069677762746622,0.7912195324897766
dishes,image0160.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0160.jpeg,archive/dishes/image0160.jpeg,0.052719954401254654,0.0066175819374620914,21.793005968501692,0.6809795498847961
dishes,image0170.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0170.jpeg,archive/dishes/image0170.jpeg,0.029843203723430634,0.0018218285404145718,27.394925052275486,0.8603525161743164
dishes,image0180.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0180.jpeg,archive/dishes/image0180.jpeg,0.03535182401537895,0.002172233769670129,26.63093412448022,0.8684844970703125
dishes,image0190.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0190.jpeg,archive/dishes/image0190.jpeg,0.21023280918598175,0.07366742938756943,11.327244972279,0.35479283332824707
dishes,image0200.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0200.jpeg,archive/dishes/image0200.jpeg,0.06714452803134918,0.007917712442576885,21.014001528167583,0.6773204803466797
dishes,image0210.png,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0210.png,archive/dishes/image0210.png,0.05063881352543831,0.005662084091454744,22.470237636586194,0.8056106567382812
dishes,image0220.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0220.jpeg,archive/dishes/image0220.jpeg,0.029917381703853607,0.001683511771261692,27.737838711307102,0.835049569606781
dishes,image0230.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0230.jpeg,archive/dishes/image0230.jpeg,0.041819434612989426,0.002972938818857074,25.268141541263972,0.8311694264411926
dishes,image0240.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0240.jpeg,archive/dishes/image0240.jpeg,0.039881233125925064,0.0029256551060825586,25.33776900388316,0.7539307475090027
dishes,image0250.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0250.jpeg,archive/dishes/image0250.jpeg,0.0435449443757534,0.00305282324552536,25.15298333608976,0.788340151309967
dishes,image0260.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0260.jpeg,archive/dishes/image0260.jpeg,0.06689900904893875,0.0059117842465639114,22.28281320990909,0.8603339195251465
dishes,image0270.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0270.jpeg,archive/dishes/image0270.jpeg,0.04222181811928749,0.0032525898423045874,24.877707086924232,0.8031525015830994
dishes,image0280.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0280.jpeg,archive/dishes/image0280.jpeg,0.06303853541612625,0.005589494481682777,22.52627290386881,0.7948618531227112
dishes,image0290.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0290.jpeg,archive/dishes/image0290.jpeg,0.02915515936911106,0.0015300484374165535,28.152947242691514,0.8853619694709778
dishes,image0300.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0300.jpeg,archive/dishes/image0300.jpeg,0.033248212188482285,0.0022813340183347464,26.418110522483275,0.8252117037773132
dishes,image0310.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0310.jpeg,archive/dishes/image0310.jpeg,0.030929746106266975,0.001947877579368651,27.104382221409253,0.8288987278938293
dishes,image0320.png,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0320.png,archive/dishes/image0320.png,0.04323194921016693,0.003658438101410866,24.367043224108016,0.8096056580543518
dishes,image0330.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0330.jpeg,archive/dishes/image0330.jpeg,0.053513303399086,0.005854072514921427,22.32541990353306,0.69487065076828
dishes,image0340.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0340.jpeg,archive/dishes/image0340.jpeg,0.05752262845635414,0.007694168481975794,21.13838333916471,0.7097907066345215
dishes,image0350.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0350.jpeg,archive/dishes/image0350.jpeg,0.049690812826156616,0.004551720805466175,23.41824429814505,0.7748543620109558
dishes,image0360.png,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0360.png,archive/dishes/image0360.png,0.0569874532520771,0.00619351863861084,22.080625506834423,0.728326141834259
dishes,image0370.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0370.jpeg,archive/dishes/image0370.jpeg,0.06809832900762558,0.009065578691661358,20.426045238393158,0.6816406846046448
dishes,image0380.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0380.jpeg,archive/dishes/image0380.jpeg,0.301889032125473,0.13860641419887543,8.582167773440188,0.15624599158763885
dishes,image0390.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0390.jpeg,archive/dishes/image0390.jpeg,0.04708804190158844,0.005488797556608915,22.605228425499075,0.7547862529754639
dishes,image0400.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0400.jpeg,archive/dishes/image0400.jpeg,0.04598027095198631,0.0037068661767989397,24.30992984035305,0.7470269799232483
dishes,image0410.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0410.jpeg,archive/dishes/image0410.jpeg,0.04459446668624878,0.00400965241715312,23.968932749006445,0.5756222009658813
dishes,image0420.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0420.jpeg,archive/dishes/image0420.jpeg,0.043937038630247116,0.004552310798317194,23.417680701455872,0.7644831538200378
dishes,image0430.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0430.jpeg,archive/dishes/image0430.jpeg,0.04394402727484703,0.003492525080218911,24.568605212682453,0.8007294535636902
dishes,image0440.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0440.jpeg,archive/dishes/image0440.jpeg,0.04089755937457085,0.002881688065826893,25.403530056921326,0.8687530159950256
dishes,image0450.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0450.jpeg,archive/dishes/image0450.jpeg,0.04678158089518547,0.004168324638158083,23.800385164893193,0.6267821788787842
dishes,image0460.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0460.jpeg,archive/dishes/image0460.jpeg,0.06978408992290497,0.007806891109794378,21.07521939884377,0.6734024882316589
dishes,image0470.png,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0470.png,archive/dishes/image0470.png,0.07212170958518982,0.009160789661109447,20.380671188188902,0.594020426273346
dishes,image0480.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0480.jpeg,archive/dishes/image0480.jpeg,0.04410558566451073,0.0035056713968515396,24.552287590514013,0.7971649169921875
dishes,image0490.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0490.jpeg,archive/dishes/image0490.jpeg,0.045929353684186935,0.005384683609008789,22.688398218225217,0.8145608901977539
dishes,image0500.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0500.jpeg,archive/dishes/image0500.jpeg,0.05265473201870918,0.005423152819275856,22.65748094564583,0.8040502667427063
dishes,image0510.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0510.jpeg,archive/dishes/image0510.jpeg,0.09180393815040588,0.01404597144573927,18.52448387285951,0.6639329791069031
dishes,image0520.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0520.jpeg,archive/dishes/image0520.jpeg,0.05979593098163605,0.00597739964723587,22.2348770906532,0.6782026290893555
dishes,image0530.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0530.jpeg,archive/dishes/image0530.jpeg,0.058857958763837814,0.005356475245207548,22.71120972060913,0.7320210337638855
dishes,image0540.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0540.jpeg,archive/dishes/image0540.jpeg,0.058410774916410446,0.0061269826255738735,22.12753382126266,0.5695939064025879
dishes,image0550.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0550.jpeg,archive/dishes/image0550.jpeg,0.03410309553146362,0.0019550707656890154,27.088375636243292,0.8401732444763184
dishes,image0560.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0560.jpeg,archive/dishes/image0560.jpeg,0.03737358748912811,0.0023679116275161505,26.25634427288896,0.8396075367927551
dishes,image0570.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0570.jpeg,archive/dishes/image0570.jpeg,0.01904572919011116,0.002163218567147851,26.648995759865777,0.890902578830719
dishes,image0580.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0580.jpeg,archive/dishes/image0580.jpeg,0.11833903938531876,0.0394459143280983,14.039979128733616,0.1916191130876541
dishes,image0590.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0590.jpeg,archive/dishes/image0590.jpeg,0.08311011642217636,0.009970680810511112,20.012752584536372,0.8493595123291016
dishes,image0600.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0600.jpeg,archive/dishes/image0600.jpeg,0.04713825881481171,0.004028017167001963,23.949087580093863,0.788065493106842
dishes,image0610.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0610.jpeg,archive/dishes/image0610.jpeg,0.061615943908691406,0.006390398368239403,21.944721178379627,0.654047966003418
dishes,image0620.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0620.jpeg,archive/dishes/image0620.jpeg,0.06937848776578903,0.008421915583312511,20.745890330107247,0.5992205142974854
dishes,image0630.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0630.jpeg,archive/dishes/image0630.jpeg,0.03851393982768059,0.0024660031776875257,26.08006368524444,0.7983917593955994
dishes,image0640.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0640.jpeg,archive/dishes/image0640.jpeg,0.03358837589621544,0.002028602873906493,26.92802906743385,0.8234713077545166
dishes,image0650.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0650.jpeg,archive/dishes/image0650.jpeg,0.04709092155098915,0.005032331217080355,22.98230787165195,0.8217602372169495
dishes,image0660.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0660.jpeg,archive/dishes/image0660.jpeg,0.03104892559349537,0.0015734289772808552,28.03152821600275,0.8398501873016357
dishes,image0671.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0671.jpeg,archive/dishes/image0671.jpeg,0.04530495032668114,0.0035211967770010233,24.533096958823293,0.7733100056648254
dishes,image0681.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0681.jpeg,archive/dishes/image0681.jpeg,0.05124823749065399,0.005197811406105757,22.841795943333246,0.7209905982017517
dishes,image0691.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0691.jpeg,archive/dishes/image0691.jpeg,0.053664904087781906,0.004531254060566425,23.437815258430696,0.7947872281074524
dishes,image0701.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0701.jpeg,archive/dishes/image0701.jpeg,0.025912294164299965,0.0027999000158160925,25.528575202664502,0.862695038318634
dishes,image0711.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0711.jpeg,archive/dishes/image0711.jpeg,0.07205552607774734,0.010257613845169544,19.88953656602916,0.6328020095825195
dishes,image0721.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0721.jpeg,archive/dishes/image0721.jpeg,0.03603040799498558,0.00238231779076159,26.230002857300654,0.8353251814842224
dishes,image0731.png,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0731.png,archive/dishes/image0731.png,0.053899094462394714,0.005626422818750143,22.49767633451619,0.6706326007843018
dishes,image0741.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0741.jpeg,archive/dishes/image0741.jpeg,0.04488765075802803,0.0037500103935599327,24.259674837882365,0.7287295460700989
dishes,image0751.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0751.jpeg,archive/dishes/image0751.jpeg,0.04892921447753906,0.004450355656445026,23.516052193863057,0.6751339435577393
dishes,image0761.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0761.jpeg,archive/dishes/image0761.jpeg,0.055795129388570786,0.006304532289505005,22.003472625575565,0.6571137309074402
dishes,image0771.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0771.jpeg,archive/dishes/image0771.jpeg,0.04874226450920105,0.004075735341757536,23.897942067019212,0.7076439261436462
dishes,image0781.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0781.jpeg,archive/dishes/image0781.jpeg,0.057711973786354065,0.006726966705173254,21.72180785245702,0.6700108647346497
dishes,image0791.png,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0791.png,archive/dishes/image0791.png,0.05153912305831909,0.0042134798131883144,23.753590518861877,0.3655579090118408
dishes,image0801.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0801.jpeg,archive/dishes/image0801.jpeg,0.051765769720077515,0.00505395233631134,22.963688989821307,0.7722873687744141
dishes,image0811.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0811.jpeg,archive/dishes/image0811.jpeg,0.04359857365489006,0.00404210714623332,23.933920932022026,0.7206181883811951
dishes,image0821.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0821.jpeg,archive/dishes/image0821.jpeg,0.041155729442834854,0.0036979278083890676,24.320415591764466,0.6738486289978027
dishes,image0831.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0831.jpeg,archive/dishes/image0831.jpeg,0.054262708872556686,0.005006579216569662,23.00458988587538,0.7453888058662415
dishes,image0841.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0841.jpeg,archive/dishes/image0841.jpeg,0.06126992031931877,0.006086294073611498,22.15647037460721,0.7050071358680725
dishes,image0851.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0851.jpeg,archive/dishes/image0851.jpeg,0.06852871924638748,0.0071343607269227505,21.466450268731407,0.7736915946006775
dishes,image0861.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0861.jpeg,archive/dishes/image0861.jpeg,0.06456779688596725,0.00616275891661644,22.102249401633166,0.7571068406105042
dishes,image0871.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0871.jpeg,archive/dishes/image0871.jpeg,0.051072996109724045,0.004439744632691145,23.526419817056855,0.5584045052528381
dishes,image0881.png,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0881.png,archive/dishes/image0881.png,0.029082393273711205,0.0029537801165133715,25.29621772606436,0.8320240378379822
dishes,image0891.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0891.jpeg,archive/dishes/image0891.jpeg,0.04064219817519188,0.0027632645796984434,25.585774557164648,0.7770346999168396
dishes,image0901.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0901.jpeg,archive/dishes/image0901.jpeg,0.07019858062267303,0.006408271845430136,21.93258971044148,0.7881742119789124
dishes,image0911.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/dishes/image0911.jpeg,archive/dishes/image0911.jpeg,0.048754915595054626,0.003587745362892747,24.451783942632794,0.832747757434845
furniture,image0000.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0000.jpeg,archive/furniture/image0000.jpeg,0.0720859244465828,0.008520337752997875,20.695431516135155,0.7586223483085632
furniture,image0010.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0010.jpeg,archive/furniture/image0010.jpeg,0.055954787880182266,0.004809671547263861,23.178845523168306,0.8353163599967957
furniture,image0020.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0020.jpeg,archive/furniture/image0020.jpeg,0.030416831374168396,0.0017449073493480682,27.58227658010825,0.9128695130348206
furniture,image0030.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0030.jpeg,archive/furniture/image0030.jpeg,0.037005890160799026,0.0022669665049761534,26.44554881274946,0.8635631203651428
furniture,image0040.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0040.jpeg,archive/furniture/image0040.jpeg,0.020898127928376198,0.0012903347378596663,28.892975969394627,0.9184553027153015
furniture,image0050.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0050.jpeg,archive/furniture/image0050.jpeg,0.02565327286720276,0.0019317182013764977,27.140561614249727,0.8011231422424316
furniture,image0060.png,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0060.png,archive/furniture/image0060.png,0.06260904669761658,0.011855266988277435,19.26088686138454,0.6633951663970947
furniture,image0070.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0070.jpeg,archive/furniture/image0070.jpeg,0.03826315328478813,0.002861846936866641,25.433535302489506,0.7734014987945557
furniture,image0080.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0080.jpeg,archive/furniture/image0080.jpeg,0.020235346630215645,0.0007961990777403116,30.989783310717613,0.9472072720527649
furniture,image0090.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0090.jpeg,archive/furniture/image0090.jpeg,0.015429853461682796,0.000799091998487711,30.974032605514765,0.9170384407043457
furniture,image0100.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0100.jpeg,archive/furniture/image0100.jpeg,0.029780114069581032,0.0030609609093517065,25.14142094732256,0.8362943530082703
furniture,image0110.jpeg,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0110.jpeg,archive/furniture/image0110.jpeg,0.026377124711871147,0.0012409510090947151,29.062453468701555,0.8688891530036926
